code_commune,mhat,loc_rel,zone_static_zoning,rel_static_zoning,zone_mean_dqn,rel_mean_dqn,zone_qr_mean,rel_qr_mean,zone_tail_qr_zoning,rel_tail_qr_zoning
01215,166.50226222662585,0.6119360146304235,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01216,180.3947378490171,0.6629942167955407,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01219,162.79052842451114,0.5982944967323448,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01224,206.79605148923164,0.7600254188581946,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01225,243.5896796267753,0.8952508858589774,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01227,189.72364697620415,0.6972802102457085,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01228,190.38901553426683,0.6997256003457366,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01229,279.7177313879764,1.0280301989773772,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01230,234.2897119804853,0.8610712593388488,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01231,272.8653912071923,1.0028461943575866,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01232,250.9032814814953,0.9221301384992778,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01233,159.65225303425683,0.5867605769558611,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01234,185.45320360473477,0.6815852997832608,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01235,238.8769359782494,0.8779304150876643,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01236,250.97901606923762,0.9224084813948814,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01237,203.61285404415023,0.7483263996840673,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01238,295.1731528038768,1.0848326042972933,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01239,194.2291551493043,0.7138390406091004,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01240,176.01702786086412,0.6469050756179155,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01241,268.67986564188595,0.9874633773356701,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01242,183.05466866031927,0.6727701047510175,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01243,286.81303982179367,1.0541071705902556,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01244,293.79262131827795,1.0797588177668778,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01245,241.77468123601312,0.8885803285527234,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
